140,285,1
141,284,1
141,283,1
142,282,1
142,281,1
143,280,1
143,279,1
144,278,1
144,277,1
145,276,1
145,275,1
146,274,1
147,273,1
147,272,1
148,271,1
148,270,1
149,269,1
149,268,1
150,267,1
150,266,1
151,265,1
151,264,1
152,263,1
153,262,1
153,261,1
154,260,1
154,259,1
155,258,1
156,257,1
156,256,1
157,255,1
157,254,1
158,253,1
159,252,1
159,251,1
160,250,1
161,249,1
162,248,1
162,247,1
163,246,1
164,245,1
164,244,1
165,243,1
166,242,1
166,241,1
167,240,1
167,239,1
168,238,1
169,237,1
169,236,1
170,235,1
170,234,1
171,233,1
172,232,1
172,231,1
173,230,1
174,229,1
175,228,1
175,227,1
176,226,1
177,225,1
177,224,1
178,223,1
179,222,1
180,221,1
181,220,1
182,219,1
182,218,1
183,217,1
184,216,1
185,215,1
186,214,1
187,213,1
188,212,1
188,211,1
189,210,1
190,209,1
191,208,1
191,207,1
192,206,1
193,205,1
194,204,1
195,203,1
196,202,1
197,201,1
197,200,1
198,199,1
199,198,1
200,197,1
201,196,1
202,195,1
203,194,1
204,193,1
205,192,1
205,191,1
206,190,1
207,189,1
208,188,1
209,187,1
210,186,1
211,185,1
212,184,1
213,183,1
214,182,1
215,181,1
216,180,1
217,179,1
218,178,1
219,177,1
220,176,1
221,175,1
222,175,1
223,174,1
224,173,1
225,172,1
226,171,1
227,170,1
228,169,1
229,169,1
230,168,1
231,167,1
232,166,1
233,166,1
234,165,1
235,164,1
236,163,1
237,162,1
238,162,1
239,161,1
240,160,1
241,159,1
242,159,1
243,158,1
244,157,1
245,156,1
246,156,1
247,155,1
248,154,1
249,154,1
250,153,1
251,152,1
252,152,1
253,151,1
254,150,1
255,150,1
256,149,0
257,149,0
258,148,0
259,147,0
260,147,0
261,146,0
262,146,0
263,145,0
264,144,0
265,144,0
266,143,0
267,143,0
268,142,0
269,141,0
270,141,0
271,140,0
272,140,0
273,139,0
274,139,0
275,138,0
276,138,0
277,137,0
278,137,0
279,136,0
280,136,0
281,135,0
282,135,0
283,134,0
284,134,0
285,133,0
286,133,0
287,132,0
288,132,0
289,131,0
290,131,0
291,130,0
292,130,0
293,129,0
294,129,0
295,128,0
296,128,0
297,128,0
298,127,0
299,127,0
300,126,0
301,126,0
302,126,0
303,125,0
304,125,0
305,125,0
306,124,0
307,124,0
308,124,0
309,124,0
310,123,1
311,123,1
312,123,1
313,123,1
314,122,1
315,122,1
316,122,1
317,121,1
318,121,1
319,121,1
320,121,1
321,120,1
322,120,1
323,120,1
324,120,1
325,119,1
326,119,1
327,119,1
328,119,1
329,119,1
330,118,1
331,118,1
332,118,1
333,118,1
334,118,1
335,118,1
336,117,1
337,117,1
338,117,1
339,117,1
340,117,1
341,117,1
342,116,1
343,116,1
344,116,1
345,116,1
346,116,1
347,116,1
348,115,1
349,115,1
350,115,1
351,115,1
352,115,1
353,115,1
354,115,1
355,115,1
356,115,1
357,114,1
358,114,1
359,114,1
360,114,1
361,114,1
362,114,1
363,114,1
364,114,1
365,114,1
366,114,1
367,114,1
368,114,1
369,114,1
370,114,1
371,114,1
372,114,1
373,114,1
374,114,1
375,114,1
376,114,1
377,114,1
378,114,1
379,114,1
380,114,1
381,114,1
382,114,1
383,114,1
384,114,1
385,114,1
386,114,1
387,114,1
388,114,1
389,114,1
390,114,1
391,114,1
392,115,1
393,115,1
394,115,1
395,115,1
396,115,1
397,115,1
398,116,1
399,116,1
400,116,1
401,116,1
402,116,1
403,116,1
404,116,1
405,117,1
406,117,1
407,117,1
408,117,1
409,117,1
410,117,1
411,117,1
412,118,1
413,118,1
414,118,1
415,118,1
416,118,1
417,118,1
418,118,1
419,119,1
420,119,1
421,119,1
422,119,1
423,119,1
424,119,1
425,120,1
426,120,1
427,120,1
428,120,1
429,120,1
430,120,1
431,121,1
432,121,1
433,121,1
434,121,1
435,121,1
436,121,1
437,122,1
438,122,1
439,122,1
440,122,1
441,122,1
442,122,1
443,123,1
444,123,1
445,123,1
446,123,1
447,123,1
448,123,1
449,124,1
450,124,1
451,124,1
452,124,1
453,124,1
454,124,1
455,125,1
456,125,1
457,125,1
458,125,1
459,126,1
460,126,1
461,126,1
462,126,1
463,127,1
464,127,1
465,127,1
466,127,1
467,128,1
468,128,1
469,128,1
470,128,1
471,128,1
472,129,1
473,129,1
474,129,1
475,129,1
476,130,1
477,130,1
478,130,1
479,130,1
480,131,1
481,131,1
482,131,1
483,131,1
484,132,1
485,132,1
486,132,1
487,132,1
488,133,1
489,133,1
490,133,1
491,133,1
492,134,1
493,134,1
494,134,1
495,134,1
496,135,1
497,135,1
498,135,1
499,135,1
500,136,1
501,136,1
502,136,1
503,136,1
504,137,1
505,137,1
506,137,1
507,138,1
508,138,1
509,138,1
510,139,1
511,139,1
512,139,1
513,139,1
514,140,1
515,140,1
516,140,1
517,141,1
518,141,1
519,141,1
520,142,1
521,142,1
522,142,1
523,142,1
524,143,1
525,143,1
526,143,1
527,143,1
528,144,1
529,144,1
530,144,1
531,144,1
532,145,1
533,145,1
534,145,1
535,146,1
536,146,1
537,146,1
538,147,1
539,147,1
540,148,1
541,148,1
542,148,1
543,149,1
544,149,1
545,149,1
546,150,1
547,150,1
548,150,1
549,151,1
550,151,1
551,152,1
552,152,1
553,152,1
554,153,1
555,153,1
556,153,1
557,154,1
558,154,1
559,155,1
560,155,1
561,155,1
562,156,1
563,156,1
564,157,1
565,157,1
566,157,1
567,158,1
568,158,1
569,158,1
570,159,1
571,159,1
572,160,1
573,160,1
574,160,1
575,161,1
576,161,1
577,162,1
578,162,1
579,163,1
580,163,1
581,163,1
582,164,1
583,164,1
584,165,1
585,165,1
586,165,1
587,166,1
588,166,1
589,167,1
590,167,1
591,168,1
592,168,1
593,168,1
594,169,1
595,169,1
596,170,1
597,170,1
598,171,1
599,171,1
600,172,1
601,172,1
602,173,1
603,173,1
604,174,1
605,174,1
606,175,1
607,175,1
608,176,1
609,177,1
610,177,1
611,178,1
612,178,1
613,179,1
614,179,1
615,180,1
616,180,1
617,181,1
618,181,1
619,182,1
620,182,1
621,183,1
622,183,1
623,184,1
624,184,1
625,185,1
626,185,1
627,186,1
628,186,1
629,187,1
630,187,1
631,188,1
632,188,1
633,189,1
634,190,1
635,190,1
636,191,1
637,191,1
638,192,1
639,193,1
640,193,1
641,194,1
642,195,1
643,195,1
644,196,1
645,197,1
646,197,1
647,198,1
648,199,1
649,199,1
650,200,1
651,201,1
652,201,1
653,202,1
654,202,1
655,203,1
656,204,1
657,205,1
658,205,1
659,206,1
660,207,1
661,208,1
662,208,1
663,209,1
664,210,1
665,210,1
666,211,1
667,212,1
668,213,1
669,213,1
670,214,1
671,215,1
672,216,1
673,217,1
674,217,1
675,218,1
676,219,1
677,220,1
678,221,1
679,222,1
680,223,1
681,223,1
682,224,1
683,225,1
684,226,1
685,227,1
686,228,1
687,229,1
688,229,1
689,230,1
690,231,1
691,232,1
692,233,1
693,234,1
693,235,1
694,236,1
695,237,1
696,238,1
697,239,1
698,240,1
699,241,1
700,242,1
701,243,1
702,244,1
703,245,1
704,246,1
705,247,1
706,248,1
707,249,1
708,250,1
708,251,1
709,252,1
710,253,1
711,254,1
712,255,1
712,256,1
713,257,1
714,258,1
715,259,1
715,260,1
716,261,1
716,262,1
717,263,1
718,264,1
719,265,1
719,266,1
720,267,1
721,268,1
722,269,1
723,270,1
723,271,1
724,272,1
725,273,1
725,274,1
726,275,1
726,276,1
727,277,1
728,278,1
728,279,1
729,280,1
729,281,1
729,282,1
730,283,1
730,284,1
731,285,1
731,286,1
732,287,1
732,288,1
733,289,1
733,290,1
734,291,1
734,292,1
735,293,1
735,294,1
736,295,1
736,296,1
736,297,1
737,298,1
737,299,1
738,300,1
738,301,1
739,302,1
739,303,1
739,304,1
740,305,1
740,306,1
740,307,1
741,308,1
741,309,1
741,310,1
741,311,1
742,312,1
742,313,1
742,314,1
742,315,1
742,316,1
742,317,1
743,318,1
743,319,1
743,320,1
744,321,1
744,322,1
744,323,1
744,324,1
744,325,1
745,326,1
745,327,1
745,328,1
746,329,1
746,330,1
746,331,1
747,332,1
747,333,1
747,334,1
747,335,1
748,336,1
748,337,1
748,338,1
748,339,1
749,340,1
749,341,1
749,342,1
749,343,1
749,344,1
750,345,1
750,346,1
750,347,1
750,348,1
750,349,1
751,350,1
751,351,1
751,352,1
751,353,1
751,354,1
751,355,1
751,356,1
751,357,1
751,358,1
751,359,1
751,360,1
752,361,1
752,362,1
752,363,1
752,364,1
752,365,1
753,366,1
753,367,1
753,368,1
753,369,1
753,370,1
753,371,1
753,372,1
754,373,1
754,374,1
754,375,1
754,376,1
754,377,1
754,378,1
754,379,1
754,380,1
754,381,1
754,382,1
754,383,1
754,384,1
754,385,1
755,386,1
755,387,1
755,388,1
755,389,1
755,390,1
755,391,1
755,392,1
755,393,1
755,394,1
755,395,1
755,396,1
755,397,1
755,398,1
755,399,1
755,400,1
755,401,1
755,402,1
755,403,1
755,404,1
755,405,1
755,406,1
755,407,1
755,408,1
755,409,1
755,410,1
755,411,1
755,412,1
755,413,1
755,414,1
755,415,1
755,416,1
755,417,1
755,418,1
755,419,1
755,420,1
755,421,1
755,422,1
755,423,1
755,424,1
755,425,1
755,426,1
755,427,1
754,428,1
754,429,1
754,430,1
754,431,1
754,432,1
754,433,1
754,434,1
754,435,1
753,436,1
753,437,1
753,438,1
753,439,1
753,440,1
753,441,1
753,442,1
752,443,1
752,444,1
752,445,1
752,446,1
752,447,1
752,448,1
752,449,1
752,450,1
751,451,1
751,452,1
751,453,1
751,454,1
751,455,1
750,456,1
750,457,1
750,458,1
750,459,1
749,460,1
749,461,1
749,462,1
748,463,1
748,464,1
748,465,1
748,466,1
747,467,1
747,468,1
747,469,1
746,470,1
746,471,1
746,472,1
746,473,1
745,474,1
745,475,1
745,476,1
744,477,1
744,478,1
744,479,1
743,480,1
743,481,1
742,482,1
742,483,1
742,484,1
741,485,1
741,486,1
740,487,1
740,488,1
739,489,1
739,490,1
739,491,1
738,492,1
738,493,1
737,494,1
737,495,1
736,496,1
736,497,1
735,498,1
735,499,1
734,500,1
733,501,1
733,502,1
732,503,1
731,504,1
731,505,1
730,506,1
729,507,1
728,508,1
728,509,1
727,510,1
726,511,1
726,512,1
725,513,1
724,514,1
724,515,1
723,516,1
722,517,1
721,518,1
721,519,1
720,520,1
719,521,1
718,522,1
717,523,1
716,524,1
715,525,1
714,526,1
713,527,1
712,528,1
711,529,1
710,530,1
709,531,1
708,532,1
707,533,1
706,534,1
705,535,1
704,535,1
703,536,1
702,537,1
701,538,1
700,538,1
699,539,1
698,540,1
697,540,1
696,541,1
695,542,1
694,543,1
693,543,1
692,544,1
691,545,1
690,545,1
689,546,1
688,547,1
687,547,1
686,548,1
685,548,1
684,549,1
683,550,1
682,550,1
681,551,1
680,551,1
679,552,1
678,552,1
677,553,1
676,553,1
675,553,1
674,554,1
673,554,1
672,555,1
671,555,1
670,556,1
669,556,1
668,557,1
667,557,1
666,557,1
665,558,1
664,558,1
663,559,1
662,559,1
661,560,1
660,560,1
659,561,1
658,561,1
657,561,1
656,562,1
655,562,1
654,562,1
653,563,1
652,563,1
651,563,1
650,563,1
649,564,1
648,564,1
647,564,1
646,565,1
645,565,1
644,565,1
643,565,1
642,566,1
641,566,1
640,566,1
639,566,1
638,567,1
637,567,1
636,567,1
635,567,1
634,568,1
633,568,1
632,568,1
631,568,1
630,568,1
629,568,1
628,569,1
627,569,1
626,569,1
625,569,1
624,569,1
623,570,1
622,570,1
621,570,1
620,570,1
619,570,1
618,570,1
617,571,1
616,571,1
615,571,1
614,571,1
613,571,1
612,571,1
611,571,1
610,571,1
609,571,1
608,571,1
607,572,1
606,572,1
605,572,1
604,572,1
603,572,1
602,572,1
601,572,1
600,572,1
599,572,1
598,572,1
597,572,1
596,572,1
595,572,1
594,572,1
593,572,1
592,572,1
591,572,1
590,572,1
589,572,1
588,572,1
587,572,1
586,572,1
585,572,1
584,572,1
583,572,1
582,572,1
581,573,1
580,573,1
579,573,1
578,573,1
577,573,1
576,573,1
575,573,1
574,573,1
573,573,1
572,573,1
571,573,1
570,573,1
569,573,1
568,573,1
567,573,1
566,573,1
565,573,1
564,573,1
563,573,1
562,572,1
561,572,1
560,572,1
559,572,1
558,572,1
557,572,1
556,572,1
555,572,1
554,572,1
553,572,1
552,572,1
551,572,1
550,572,1
549,572,1
548,572,1
547,572,1
546,572,1
545,572,1
544,572,1
543,572,1
542,572,1
541,572,1
540,572,1
539,572,1
538,572,1
537,572,1
536,572,1
535,572,1
534,572,1
533,572,1
532,572,1
531,572,1
530,572,1
529,572,1
528,572,1
527,572,1
526,572,1
525,572,1
524,572,1
523,572,1
522,572,1
521,572,1
520,572,1
519,572,1
518,572,1
517,572,1
516,572,1
515,572,1
514,572,1
513,572,1
512,572,1
511,572,1
510,572,1
509,572,1
508,572,1
507,572,1
506,572,1
505,572,1
504,572,1
503,572,1
502,571,1
501,571,1
500,571,1
499,571,1
498,571,1
497,571,1
496,571,1
495,571,1
494,571,1
493,571,1
492,571,1
491,571,1
490,571,1
489,571,1
488,571,1
487,571,1
486,571,1
485,571,1
484,571,1
483,571,1
482,571,1
481,571,1
480,571,1
479,571,1
478,571,1
477,571,1
476,571,1
475,571,1
474,571,1
473,571,1
472,571,1
471,571,1
470,571,1
469,571,1
468,571,1
467,571,1
466,571,1
465,570,1
464,570,1
463,570,1
462,570,1
461,570,1
460,570,1
459,570,1
458,570,1
457,570,1
456,570,1
455,570,1
454,570,1
453,570,1
452,570,1
451,570,1
450,570,1
449,570,1
448,569,1
447,569,1
446,569,1
445,569,1
444,569,1
443,569,1
442,569,1
441,569,1
440,569,1
439,569,1
438,569,1
437,569,1
436,569,1
435,569,1
434,569,1
433,569,1
432,569,1
431,569,1
430,569,1
429,569,1
428,569,1
427,569,1
426,569,1
425,569,1
424,569,1
423,569,1
422,569,1
421,569,1
420,569,1
419,569,1
418,569,1
417,569,1
416,569,1
415,568,1
414,568,1
413,568,1
412,568,1
411,568,1
410,568,1
409,568,1
408,568,1
407,568,1
406,568,1
405,568,1
404,568,1
403,568,1
402,568,1
401,568,1
400,567,1
399,567,1
398,567,1
397,567,1
396,567,1
395,567,1
394,567,1
393,567,1
392,567,1
391,567,1
390,567,1
389,567,1
388,567,1
387,567,1
386,567,1
385,566,1
384,566,1
383,566,1
382,566,1
381,566,1
380,566,1
379,566,1
378,566,1
377,566,1
376,566,1
375,566,1
374,566,1
373,566,1
372,566,1
371,566,1
370,566,1
369,566,1
368,566,1
367,566,1
366,566,1
365,566,1
364,566,1
363,566,1
361,566,1
360,566,1
359,566,1
358,566,1
357,566,1
356,565,1
355,565,1
354,565,1
353,565,1
352,565,1
351,565,1
350,565,1
349,565,1
348,565,1
347,565,1
346,564,1
345,564,1
344,564,1
343,564,1
342,564,1
341,564,1
340,564,1
339,563,1
338,563,1
337,563,1
336,563,1
335,563,1
334,563,1
333,563,1
332,563,1
331,563,1
330,563,1
329,562,1
328,562,1
327,562,1
326,562,1
325,562,1
324,562,1
323,562,1
322,562,1
321,562,1
320,562,1
319,562,1
318,562,1
317,562,1
316,561,1
315,561,1
314,561,1
313,561,1
312,561,1
311,561,1
310,561,1
309,561,1
308,561,1
307,561,1
306,561,1
305,561,1
304,560,1
303,560,1
302,560,1
301,560,1
300,560,1
299,560,1
298,560,1
297,560,1
296,560,1
295,560,1
294,559,1
293,559,1
292,559,1
291,559,1
290,559,1
289,559,1
288,558,1
287,558,1
286,558,1
285,558,1
284,558,1
283,558,1
282,558,1
281,558,1
280,557,1
279,557,1
278,557,1
277,557,1
276,557,1
275,557,1
274,557,1
273,557,1
272,556,1
271,556,1
270,556,1
269,556,1
268,556,1
267,556,1
266,555,1
265,555,1
264,555,1
263,555,1
262,555,1
261,555,1
260,555,1
259,555,1
258,554,1
257,554,1
256,554,1
255,554,1
254,554,1
253,554,1
252,554,1
251,554,1
250,553,1
249,553,1
248,553,1
247,553,1
246,553,1
245,553,1
244,552,1
243,552,1
242,552,1
241,552,1
240,552,1
239,551,1
238,551,1
237,551,1
236,551,1
235,551,1
234,550,1
233,550,1
232,550,1
231,550,1
230,550,1
229,549,1
228,549,1
227,549,1
226,549,1
225,549,1
224,549,1
223,548,1
222,548,1
221,548,1
220,548,1
219,548,1
218,547,1
217,547,1
216,547,1
215,547,1
214,547,1
213,546,1
212,546,1
211,546,1
210,546,1
209,546,1
208,545,1
207,545,1
206,545,1
205,545,1
204,545,1
203,544,1
202,544,1
201,544,1
200,544,1
199,544,1
198,543,1
197,543,1
196,543,1
195,543,1
194,542,1
193,542,1
192,542,1
191,542,1
190,541,1
189,541,1
188,541,1
187,541,1
186,540,1
185,540,1
184,540,1
183,539,1
182,539,1
181,539,1
180,539,1
179,538,1
178,538,1
177,538,1
176,538,1
175,538,1
174,537,1
173,537,1
172,537,1
171,537,1
170,536,1
169,536,1
168,536,1
167,535,1
166,535,1
165,535,1
164,534,1
163,534,1
162,534,1
161,534,1
160,533,1
159,533,1
158,533,1
157,533,1
156,533,1
155,532,1
154,532,1
153,532,1
152,532,1
151,531,1
150,531,1
149,531,1
148,530,1
147,530,1
146,530,1
145,529,1
144,529,1
143,529,1
142,528,1
141,528,1
140,528,1
139,527,1
138,527,1
137,527,1
136,526,1
135,526,1
134,526,1
133,525,1
132,525,1
131,525,1
130,525,1
129,524,1
128,524,1
127,524,1
126,523,1
125,523,1
124,523,1
123,522,1
122,522,1
121,522,1
120,521,1
119,521,1
118,521,1
117,520,1
116,520,1
115,520,1
114,519,1
113,519,1
112,518,1
111,518,1
110,517,1
109,517,1
108,516,1
107,516,1
106,515,1
105,515,1
104,514,1
103,514,1
102,513,1
101,512,1
100,512,1
99,511,1
98,510,1
97,510,1
96,509,1
95,508,1
94,508,1
93,507,1
92,506,1
91,506,1
90,505,1
89,504,1
88,503,1
87,502,1
86,501,1
85,500,1
84,499,1
83,498,1
83,497,1
82,496,0
81,495,0
80,494,0
79,493,0
79,492,0
78,491,0
77,490,0
77,489,0
76,488,0
75,487,0
75,486,0
74,485,0
73,484,0
72,483,0
72,482,0
71,481,0
71,480,0
70,479,0
70,478,0
69,477,0
69,476,0
68,475,0
68,474,0
67,473,0
67,472,0
66,471,0
66,470,0
65,469,0
65,468,0
64,467,0
64,466,0
63,465,0
63,464,0
63,463,0
62,462,0
62,461,0
61,460,0
61,459,0
61,458,0
60,457,0
60,456,0
60,455,0
59,454,1
59,453,1
58,452,1
58,451,1
58,450,1
57,449,1
57,448,1
57,447,1
56,446,1
56,445,1
55,444,1
55,443,1
55,442,1
55,441,1
54,440,1
54,439,1
54,438,1
54,437,1
53,436,1
53,435,1
53,434,1
53,433,1
53,432,1
52,431,1
52,430,1
52,429,1
52,428,1
51,427,1
51,426,1
51,425,1
51,424,1
50,423,1
50,422,1
50,421,1
50,420,1
49,419,1
49,418,1
49,417,1
49,416,1
49,415,1
49,414,1
49,413,1
49,412,1
48,411,1
48,410,1
48,409,1
48,408,1
48,407,1
48,406,1
48,405,1
48,404,1
48,403,1
47,402,1
47,401,1
47,400,1
47,399,1
47,398,1
47,397,1
47,396,1
46,395,1
46,394,1
46,393,1
46,392,1
45,391,1
45,390,1
45,389,1
45,388,1
45,387,1
45,386,1
45,385,1
45,384,1
45,383,1
45,382,1
45,381,1
45,380,1
45,379,1
45,378,1
45,377,1
45,376,1
45,375,1
45,374,1
44,373,1
44,372,1
44,371,1
44,370,1
44,369,1
44,368,1
44,367,1
44,366,1
44,365,1
43,364,1
43,363,1
43,362,1
43,361,1
43,360,1
43,359,1
43,358,1
43,357,1
43,356,1
43,355,1
43,354,1
43,353,1
43,352,1
43,351,1
43,350,1
43,349,1
43,348,1
43,347,1
43,346,1
43,345,1
43,344,1
43,343,1
43,342,1
43,341,1
43,340,1
43,339,1
43,338,1
43,337,1
43,336,1
43,335,1
43,334,1
43,333,1
43,332,1
43,331,1
43,330,1
43,329,1
43,328,1
43,327,1
43,326,1
43,325,1
43,324,1
43,323,1
43,322,1
43,321,1
43,320,1
43,319,1
43,318,1
43,317,1
43,316,1
43,315,1
43,314,1
43,313,1
43,312,1
43,311,1
43,310,1
43,309,1
43,308,1
44,307,1
44,306,1
44,305,1
44,304,1
44,303,1
44,302,1
44,301,1
44,300,1
44,299,1
44,298,1
44,297,1
44,296,1
44,295,1
44,294,1
44,293,1
44,292,1
44,291,1
44,290,1
45,289,1
45,288,1
45,287,1
45,286,1
45,285,1
45,284,1
45,283,1
45,282,1
45,281,1
45,280,1
45,279,1
45,278,1
45,277,1
45,276,1
45,275,1
45,274,1
46,273,1
46,272,1
46,271,1
46,270,1
46,269,1
46,268,1
46,267,1
46,266,1
47,265,1
47,264,1
47,263,1
47,262,1
47,261,1
47,260,1
47,259,1
47,258,1
47,257,1
47,256,1
47,255,1
47,254,1
47,253,1
47,252,1
47,251,1
47,250,1
48,249,1
48,248,1
48,247,1
48,246,1
48,245,1
48,244,1
48,243,1
49,242,1
49,241,1
49,240,1
49,239,1
49,238,1
49,237,1
50,236,1
50,235,1
50,234,1
50,233,1
50,232,1
50,231,1
50,230,1
50,229,1
50,228,1
50,227,1
50,226,1
50,225,1
51,224,1
51,223,1
51,222,1
51,221,1
51,220,1
52,219,1
52,218,1
52,217,1
52,216,1
52,215,1
52,214,1
52,213,1
52,212,1
52,211,1
53,210,1
53,209,1
53,208,1
53,207,1
54,206,1
54,205,1
54,204,1
54,203,1
54,202,1
54,201,1
54,200,1
54,199,1
55,198,1
55,197,1
55,196,1
55,195,1
55,194,1
55,193,1
55,192,1
55,191,1
56,190,1
56,189,1
56,188,1
56,187,1
57,186,1
57,185,1
58,184,1
58,183,1
58,182,1
58,181,1
58,180,1
59,179,1
60,178,1
60,177,1
61,176,1
61,175,1
61,174,1
62,173,1
62,172,1
63,171,1
64,170,1
65,169,1
65,168,1
66,167,1
67,166,1
67,165,1
68,164,1
69,163,1
69,162,1
70,161,1
71,160,1
72,159,1
73,158,1
74,157,1
75,156,1
76,155,1
77,154,1
78,154,1
79,153,1
80,152,1
81,151,1
82,150,1
83,149,1
84,149,1
85,148,1
86,147,1
87,147,1
88,146,1
89,146,1
90,145,1
91,144,1
92,144,1
93,143,1
94,143,1
95,142,1
96,142,1
97,141,1
98,141,1
99,140,1
100,140,1
101,139,1
102,139,1
103,138,1
104,138,1
105,137,1
106,137,1
107,136,1
108,136,1
109,135,1
110,135,1
111,135,1
112,134,1
113,134,1
114,134,1
115,133,1
116,133,1
117,133,1
118,132,1
119,132,1
120,132,1
121,131,1
122,131,1
123,131,1
124,131,1
125,131,1
126,130,1
127,130,1
128,130,1
129,130,1
130,130,1
131,129,1
132,129,1
133,129,1
134,129,1
135,128,1
136,128,1
137,128,1
138,128,1
139,128,1
140,128,1
141,127,1
142,127,1
143,127,1
144,127,1
145,127,1
146,127,1
147,127,1
148,127,1
149,126,1
150,126,1
151,126,1
152,126,1
153,126,1
154,126,1
155,126,1
156,126,1
157,125,1
158,125,1
159,125,1
160,125,1
161,125,1
162,125,1
163,125,1
164,125,1
165,125,1
166,125,1
167,125,1
168,125,1
169,125,1
170,125,1
171,125,1
172,125,1
173,125,1
174,125,1
175,125,1
176,125,1
177,125,1
178,125,1
179,125,1
180,125,1
181,125,1
182,125,1
183,125,1
184,125,1
185,125,1
186,125,1
187,125,1
188,125,1
189,125,1
190,125,1
191,125,1
192,125,1
193,125,1
194,125,1
195,125,1
196,125,1
197,125,1
198,125,1
199,125,1
200,125,1
201,125,1
202,125,1
203,125,1
204,125,1
205,125,1
206,126,1
207,126,1
208,126,1
209,126,1
210,126,1
211,126,1
212,126,1
213,126,1
214,126,1
215,126,1
216,126,1
217,127,1
218,127,1
219,127,1
220,127,1
221,127,1
222,127,1
223,127,1
224,127,1
225,127,1
226,127,1
227,127,1
228,127,1
229,128,1
230,128,1
231,128,1
232,128,1
233,128,1
234,128,1
235,128,1
236,128,1
237,128,1
238,128,1
239,129,1
240,129,1
241,129,1
242,129,1
243,129,1
244,129,1
245,130,1
246,130,1
247,130,1
