770,89
770,90
770,91
770,92
770,93
770,94
770,95
770,96
770,97
770,98
770,99
770,100
770,101
770,102
770,103
770,104
770,105
770,106
770,107
770,108
770,109
770,110
770,111
770,112
770,113
770,114
770,115
770,116
770,117
770,118
770,119
770,120
770,121
770,122
770,123
770,124
770,125
770,126
770,127
770,128
770,129
770,130
770,131
770,132
770,133
770,134
770,135
770,136
770,137
770,138
770,139
770,140
770,141
770,142
770,143
770,144
770,145
770,146
770,147
770,148
770,149
770,150
770,151
770,152
770,153
770,154
770,155
770,156
770,157
770,158
770,159
770,160
770,161
770,162
770,163
770,164
770,165
770,166
770,167
770,168
770,169
770,170
770,171
770,172
770,173
770,174
770,175
770,176
770,177
770,178
770,179
770,180
770,181
770,182
770,183
770,184
770,185
770,186
770,187
770,188
770,189
770,190
770,191
770,192
770,193
770,194
770,195
770,196
770,197
770,198
770,199
770,200
770,201
770,202
770,203
770,204
770,205
770,206
770,207
770,208
770,209
770,210
770,211
770,212
770,213
770,214
770,215
770,216
770,217
770,218
770,219
770,220
770,221
770,222
770,223
770,224
770,225
770,226
770,227
770,228
770,229
770,230
770,231
770,232
770,233
770,234
770,235
770,236
770,237
770,238
770,239
770,240
770,241
770,242
770,243
770,244
770,245
770,246
770,247
770,248
770,249
770,250
770,251
770,252
770,253
770,254
770,255
770,256
770,257
770,258
770,259
770,260
770,261
770,262
770,263
770,264
770,265
770,266
770,267
770,268
770,269
770,270
770,271
770,272
770,273
770,274
770,275
770,276
770,277
770,278
770,279
770,280
770,281
770,282
770,283
770,284
770,285
770,286
770,287
770,288
770,289
770,290
770,291
770,292
770,293
770,294
770,295
770,296
770,297
770,298
770,299
770,300
770,301
770,302
770,303
770,304
770,305
770,306
770,307
770,308
770,309
770,310
770,311
770,312
770,313
770,314
770,315
770,316
770,317
770,318
770,319
770,320
770,321
770,322
770,323
770,324
770,325
770,326
770,327
770,328
770,329
770,330
770,331
770,332
770,333
770,334
770,335
770,336
770,337
770,338
770,339
770,340
770,341
770,342
770,343
770,344
770,345
770,346
770,347
770,348
770,349
770,350
770,351
770,352
770,353
770,354
770,355
770,356
770,357
770,358
770,359
770,360
770,361
770,362
770,363
770,364
770,365
770,366
770,367
770,368
770,369
770,370
770,371
770,372
770,373
770,374
770,375
770,376
770,377
770,378
770,379
770,380
770,381
770,382
770,383
770,384
770,385
770,386
770,387
770,388
770,389
770,390
770,391
770,392
770,393
770,394
770,395
770,396
770,397
770,398
770,399
770,400
770,401
770,402
770,403
770,404
770,405
770,406
770,407
770,408
770,409
770,410
770,411
770,412
770,413
770,414
770,415
770,416
770,417
770,418
770,419
770,420
770,421
770,422
770,423
770,424
770,425
770,426
770,427
770,428
770,429
770,430
770,431
770,432
770,433
770,434
770,435
770,436
770,437
770,438
770,439
770,440
770,441
770,442
770,443
770,444
770,445
770,446
770,447
770,448
770,449
770,450
770,451
770,452
770,453
770,454
770,455
770,456
770,457
770,458
770,459
770,460
770,461
770,462
770,463
770,464
770,465
770,466
770,467
770,468
770,469
770,470
770,471
770,472
770,473
770,474
770,475
770,476
770,477
770,478
770,479
770,480
770,481
770,482
770,483
770,484
770,485
770,486
770,487
770,488
770,489
770,490
770,491
770,492
770,493
770,494
770,495
770,496
770,497
770,498
770,499
770,500
770,501
770,502
770,503
770,504
770,505
770,506
770,507
770,508
770,509
770,510
770,511
770,512
770,513
770,514
770,515
770,516
770,517
770,518
770,519
770,520
770,521
770,522
770,523
770,524
770,525
770,526
770,527
770,528
770,529
770,530
770,531
770,532
770,533
770,534
770,535
770,536
770,537
770,538
770,539
770,540
770,541
770,542
770,543
770,544
770,545
770,546
770,547
770,548
770,549
770,550
770,551
770,552
770,553
770,554
770,555
770,556
770,557
770,558
770,559
770,560
770,561
770,562
770,563
770,564
770,565
770,566
770,567
770,568
770,569
770,570
770,571
770,572
770,573
770,574
770,575
770,576
770,577
770,578
770,579
770,580
770,581
770,582
770,583
770,584
770,585
770,586
770,587
770,588
770,589
770,590
770,591
770,592
770,593
770,594
770,595
770,596
770,597
770,598
770,599
770,600
-1,-1
800,570
799,570
798,570
797,570
796,570
795,570
794,570
793,570
792,570
791,570
790,570
789,570
788,570
787,570
786,570
785,570
784,570
783,570
782,570
781,570
780,570
779,570
778,570
777,570
776,570
775,570
774,570
773,570
772,570
771,570
770,570
769,570
768,570
767,570
766,570
765,570
764,570
763,570
762,570
761,570
760,570
759,570
758,570
757,570
756,570
755,570
754,570
753,570
752,570
751,570
750,570
749,570
748,570
747,570
746,570
745,570
744,570
743,570
742,570
741,570
740,570
739,570
738,570
737,570
736,570
735,570
734,570
733,570
732,570
731,570
730,570
729,570
728,570
727,570
726,570
725,570
724,570
723,570
722,570
721,570
720,570
719,570
718,570
717,570
716,570
715,570
714,570
713,570
712,570
711,570
710,570
709,570
708,570
707,570
706,570
705,570
704,570
703,570
702,570
701,570
700,570
699,570
698,570
697,570
696,570
695,570
694,570
693,570
692,570
691,570
690,570
689,570
688,570
687,570
686,570
685,570
684,570
683,570
682,570
681,570
680,570
679,570
678,570
677,570
676,570
675,570
674,570
673,570
672,570
671,570
670,570
669,570
668,570
667,570
666,570
665,570
664,570
663,570
662,570
661,570
660,570
659,570
658,570
657,570
656,570
655,570
654,570
653,570
652,570
651,570
650,570
649,570
648,570
647,570
646,570
645,570
644,570
643,570
642,570
641,570
640,570
639,570
638,570
637,570
636,570
635,570
634,570
633,570
632,570
631,570
630,570
629,570
628,570
627,570
626,570
625,570
624,570
623,570
622,570
621,570
620,570
619,570
618,570
617,570
616,570
615,570
614,570
613,570
612,570
611,570
610,570
609,570
608,570
607,570
606,570
605,570
604,570
603,570
602,570
601,570
600,570
599,570
598,570
597,570
596,570
595,570
594,570
593,570
592,570
591,570
590,570
589,570
588,570
587,570
586,570
585,570
584,570
583,570
582,570
581,570
580,570
579,570
578,570
577,570
576,570
575,570
574,570
573,570
572,570
571,570
570,570
569,570
568,570
567,570
566,570
565,570
564,570
563,570
562,570
561,570
560,570
559,570
558,570
557,570
556,570
555,570
554,570
553,570
552,570
551,570
550,570
549,570
548,570
547,570
546,570
545,570
544,570
543,570
542,570
541,570
540,570
539,570
538,570
537,570
536,570
535,570
534,570
533,570
532,570
531,570
530,570
529,570
528,570
527,570
526,570
525,570
524,570
523,570
522,570
521,570
520,570
519,570
518,570
517,570
516,570
515,570
514,570
513,570
512,570
511,570
510,570
509,570
508,570
507,570
506,570
505,570
504,570
503,570
502,570
501,570
500,570
499,570
498,570
497,570
496,570
495,570
494,570
493,570
492,570
491,570
490,570
489,570
488,570
487,570
486,570
485,570
484,570
483,570
482,570
481,570
480,570
479,570
478,570
477,570
476,570
475,570
474,570
473,570
472,570
471,570
470,570
469,570
468,570
467,570
466,570
465,570
464,570
463,570
462,570
461,570
460,570
459,570
458,570
457,570
456,570
455,570
454,570
453,570
452,570
451,570
450,570
449,570
448,570
447,570
446,570
445,570
444,570
443,570
442,570
441,570
440,570
439,570
438,570
437,570
436,570
435,570
434,570
433,570
432,570
431,570
430,570
429,570
428,570
427,570
426,570
425,570
424,570
423,570
422,570
421,570
420,570
419,570
418,570
417,570
416,570
415,570
414,570
413,570
412,570
411,570
410,570
409,570
408,570
407,570
406,570
405,570
404,570
403,570
402,570
401,570
400,570
399,570
398,570
397,570
396,570
395,570
394,570
393,570
392,570
391,570
390,570
389,570
388,570
387,570
386,570
385,570
384,570
383,570
382,570
381,570
380,570
379,570
378,570
377,570
376,570
375,570
374,570
373,570
372,570
371,570
370,570
369,570
368,570
367,570
366,570
365,570
364,570
363,570
362,570
361,570
360,570
359,570
358,570
357,570
356,570
355,570
354,570
353,570
352,570
351,570
350,570
349,570
348,570
347,570
346,570
345,570
344,570
343,570
342,570
341,570
340,570
339,570
338,570
337,570
336,570
335,570
334,570
333,570
332,570
331,570
330,570
329,570
328,570
327,570
326,570
325,570
324,570
323,570
322,570
321,570
320,570
319,570
318,570
317,570
316,570
315,570
314,570
313,570
312,570
311,570
310,570
309,570
308,570
307,570
306,570
305,570
304,570
303,570
302,570
301,570
300,570
299,570
298,570
297,570
296,570
295,570
294,570
293,570
292,570
291,570
290,570
289,570
288,570
287,570
286,570
285,570
284,570
283,570
282,570
281,570
280,570
279,570
278,570
277,570
276,570
275,570
274,570
273,570
272,570
271,570
270,570
269,570
268,570
267,570
266,570
265,570
264,570
263,570
262,570
261,570
260,570
259,570
258,570
257,570
256,570
255,570
254,570
253,570
252,570
251,570
250,570
249,570
248,570
247,570
246,570
245,570
244,570
243,570
242,570
241,570
240,570
239,570
238,570
237,570
236,570
235,570
234,570
233,570
232,570
231,570
230,570
229,570
228,570
227,570
226,570
225,570
224,570
223,570
222,570
221,570
220,570
219,570
218,570
217,570
216,570
215,570
214,570
213,570
212,570
211,570
210,570
209,570
208,570
207,570
206,570
205,570
204,570
203,570
202,570
201,570
200,570
199,570
198,570
197,570
196,570
195,570
194,570
193,570
192,570
191,570
190,570
189,570
188,570
187,570
186,570
185,570
184,570
183,570
182,570
181,570
180,570
179,570
178,570
177,570
176,570
175,570
174,570
173,570
172,570
171,570
170,570
169,570
168,570
167,570
166,570
165,570
164,570
163,570
162,570
161,570
160,570
159,570
158,570
157,570
156,570
155,570
154,570
153,570
152,570
151,570
150,570
149,570
148,570
147,570
146,570
145,570
144,570
143,570
142,570
141,570
140,570
139,570
138,570
137,570
136,570
135,570
134,570
133,570
132,570
131,570
130,570
129,570
128,570
127,570
126,570
125,570
124,570
123,570
122,570
121,570
120,570
119,570
118,570
117,570
116,570
115,570
114,570
113,570
112,570
111,570
110,570
109,570
108,570
107,570
106,570
105,570
104,570
103,570
102,570
101,570
100,570
99,570
98,570
97,570
96,570
95,570
94,570
93,570
92,570
91,570
90,570
89,570
88,570
87,570
86,570
85,570
84,570
83,570
82,570
81,570
80,570
79,570
78,570
77,570
76,570
75,570
74,570
73,570
72,570
71,570
70,570
69,570
68,570
67,570
66,570
65,570
64,570
63,570
62,570
61,570
60,570
59,570
58,570
57,570
56,570
55,570
54,570
53,570
52,570
51,570
50,570
49,570
48,570
47,570
46,570
45,570
44,570
43,570
42,570
41,570
40,570
39,570
38,570
37,570
36,570
35,570
34,570
33,570
32,570
31,570
30,570
30,569
30,568
30,567
30,566
30,565
30,564
30,563
30,562
30,561
30,560
30,559
30,558
30,557
30,556
30,555
30,554
30,553
30,552
30,551
30,550
30,549
30,548
30,547
30,546
30,545
30,544
30,543
30,542
30,541
30,540
30,539
30,538
30,537
30,536
30,535
30,534
30,533
30,532
30,531
30,530
30,529
30,528
30,527
30,526
30,525
30,524
30,523
30,522
30,521
30,520
30,519
30,518
30,517
30,516
30,515
30,514
30,513
30,512
30,511
30,510
30,509
30,508
30,507
30,506
30,505
30,504
30,503
30,502
30,501
30,500
30,499
30,498
30,497
30,496
30,495
30,494
30,493
30,492
30,491
30,490
30,489
30,488
30,487
30,486
30,485
30,484
30,483
30,482
30,481
30,480
30,479
30,478
30,477
30,476
30,475
30,474
30,473
30,472
30,471
30,470
30,469
30,468
30,467
30,466
30,465
30,464
30,463
30,462
30,461
30,460
30,459
30,458
30,457
30,456
30,455
30,454
30,453
30,452
30,451
30,450
30,449
30,448
30,447
30,446
30,445
30,444
30,443
30,442
30,441
30,440
30,439
30,438
30,437
30,436
30,435
30,434
30,433
30,432
30,431
30,430
30,429
30,428
30,427
30,426
30,425
30,424
30,423
30,422
30,421
30,420
30,419
30,418
30,417
30,416
30,415
30,414
30,413
30,412
30,411
30,410
30,409
30,408
30,407
30,406
30,405
30,404
30,403
30,402
30,401
30,400
30,399
30,398
30,397
30,396
30,395
30,394
30,393
30,392
30,391
30,390
30,389
30,388
30,387
30,386
30,385
30,384
30,383
30,382
30,381
30,380
30,379
30,378
30,377
30,376
30,375
30,374
30,373
30,372
30,371
30,370
30,369
30,368
30,367
30,366
30,365
30,364
30,363
30,362
30,361
30,360
30,359
30,358
30,357
30,356
30,355
30,354
30,353
30,352
30,351
30,350
30,349
30,348
30,347
30,346
30,345
30,344
30,343
30,342
30,341
30,340
30,339
30,338
30,337
30,336
30,335
30,334
30,333
30,332
30,331
30,330
30,329
30,328
30,327
30,326
30,325
30,324
30,323
30,322
30,321
30,320
30,319
30,318
30,317
30,316
30,315
30,314
30,313
30,312
30,311
30,310
30,309
30,308
30,307
30,306
30,305
30,304
30,303
30,302
30,301
30,300
30,299
30,298
30,297
30,296
30,295
30,294
30,293
30,292
30,291
30,290
30,289
30,288
30,287
30,286
30,285
30,284
30,283
30,282
30,281
30,280
30,279
30,278
30,277
30,276
30,275
30,274
30,273
30,272
30,271
30,270
30,269
30,268
30,267
30,266
30,265
30,264
30,263
30,262
30,261
30,260
30,259
30,258
30,257
30,256
30,255
30,254
30,253
30,252
30,251
30,250
30,249
30,248
30,247
30,246
30,245
30,244
30,243
30,242
30,241
30,240
30,239
30,238
30,237
30,236
30,235
30,234
30,233
30,232
30,231
30,230
30,229
30,228
30,227
30,226
30,225
30,224
30,223
30,222
30,221
30,220
30,219
30,218
30,217
30,216
30,215
30,214
30,213
30,212
30,211
30,210
30,209
30,208
30,207
30,206
30,205
30,204
30,203
30,202
30,201
30,200
30,199
30,198
30,197
30,196
30,195
30,194
30,193
30,192
30,191
30,190
30,189
30,188
30,187
30,186
30,185
30,184
30,183
30,182
30,181
30,180
30,179
30,178
30,177
30,176
30,175
30,174
30,173
30,172
30,171
30,170
30,169
30,168
30,167
30,166
30,165
30,164
30,163
30,162
30,161
30,160
30,159
30,158
30,157
30,156
30,155
30,154
30,153
30,152
30,151
30,150
30,149
30,148
30,147
30,146
30,145
30,144
30,143
30,142
30,141
30,140
30,139
30,138
30,137
30,136
30,135
30,134
30,133
30,132
30,131
30,130
30,129
30,128
30,127
30,126
30,125
30,124
30,123
30,122
30,121
30,120
30,119
30,118
30,117
30,116
30,115
30,114
30,113
30,112
30,111
30,110
30,109
30,108
30,107
30,106
30,105
30,104
30,103
30,102
30,101
30,100
30,99
30,98
30,97
30,96
30,95
30,94
30,93
30,92
30,91
30,90
30,89
30,88
30,87
30,86
30,85
30,84
30,83
30,82
30,81
30,80
30,79
30,78
30,77
30,76
30,75
30,74
30,73
30,72
30,71
30,70
30,69
30,68
30,67
30,66
30,65
30,64
30,63
30,62
30,61
30,60
30,59
30,58
30,57
30,56
30,55
30,54
30,53
30,52
30,51
30,50
30,49
30,48
30,47
30,46
30,45
30,44
30,43
30,42
30,41
30,40
30,39
30,38
30,37
30,36
30,35
30,34
30,33
30,32
30,31
30,30
30,29
30,28
30,27
30,26
30,25
30,24
30,23
30,22
30,21
30,20
30,19
30,18
30,17
30,16
30,15
30,14
30,13
30,12
30,11
30,10
30,9
30,8
30,7
30,6
30,5
30,4
30,3
30,2
30,1
30,0
-1,-1
